FULL_CODE,PAR_CODE,PAR_NAME,DUN_CODE,DUN_NAME,DM_CODE,DM_NAME,POPULATION
140/01/01,140,SEGAMAT,01,BULOH KASAP,01,Mensudot Lama,398
140/01/02,140,SEGAMAT,01,BULOH KASAP,02,Balai Badang,598
140/01/03,140,SEGAMAT,01,BULOH KASAP,03,Palong Timor,3793
140/01/04,140,SEGAMAT,01,BULOH KASAP,04,Sepang Loi,722
140/01/05,140,SEGAMAT,01,BULOH KASAP,05,Mensudot Pindah,478
140/01/06,140,SEGAMAT,01,BULOH KASAP,06,Awat,425
140/01/07,140,SEGAMAT,01,BULOH KASAP,07,Pekan Gemas Bahru,2391
140/01/08,140,SEGAMAT,01,BULOH KASAP,08,Gomali,392
140/01/09,140,SEGAMAT,01,BULOH KASAP,09,Tambang,317
140/01/10,140,SEGAMAT,01,BULOH KASAP,10,Paya Lang,892
140/01/11,140,SEGAMAT,01,BULOH KASAP,11,Ladang Sungai Muar,452
140/01/12,140,SEGAMAT,01,BULOH KASAP,12,Kuala Paya,807
140/01/13,140,SEGAMAT,01,BULOH KASAP,13,Bandar Buloh Kasap Utara,844
140/01/14,140,SEGAMAT,01,BULOH KASAP,14,Bandar Buloh Kasap Selatan,1879
140/01/15,140,SEGAMAT,01,BULOH KASAP,15,Buloh Kasap,3453
140/01/16,140,SEGAMAT,01,BULOH KASAP,16,Gelang Chinchin,671
140/01/17,140,SEGAMAT,01,BULOH KASAP,17,Sepinang,560
140/02/01,140,SEGAMAT,02,JEMENTAH,01,Gemas Baru,248
140/02/02,140,SEGAMAT,02,JEMENTAH,02,Fortrose,143
140/02/03,140,SEGAMAT,02,JEMENTAH,03,Sungai Senarut,584
140/02/04,140,SEGAMAT,02,JEMENTAH,04,Bandar Batu Anam,2743
140/02/05,140,SEGAMAT,02,JEMENTAH,05,Batu Anam,1437
140/02/06,140,SEGAMAT,02,JEMENTAH,06,Bandan,421
140/02/07,140,SEGAMAT,02,JEMENTAH,07,Welch,388
140/02/08,140,SEGAMAT,02,JEMENTAH,08,Paya Jakas,472
140/02/09,140,SEGAMAT,02,JEMENTAH,09,Bandar Jementah Barat,3486
140/02/10,140,SEGAMAT,02,JEMENTAH,10,Bandar Jementah Timor,2719
140/02/11,140,SEGAMAT,02,JEMENTAH,11,Bandar Jementah Tengah,414
140/02/12,140,SEGAMAT,02,JEMENTAH,12,Bandar Jementah Selatan,865
140/02/13,140,SEGAMAT,02,JEMENTAH,13,Jementah,365
140/02/14,140,SEGAMAT,02,JEMENTAH,14,Sungai Siput,439
140/02/15,140,SEGAMAT,02,JEMENTAH,15,Kampong Bukit Tunggal,328
140/02/16,140,SEGAMAT,02,JEMENTAH,16,Tebing Tinggi,343
140/02/17,140,SEGAMAT,02,JEMENTAH,17,Gemereh,1983
140/02/18,140,SEGAMAT,02,JEMENTAH,18,Berata,1511
140/02/19,140,SEGAMAT,02,JEMENTAH,19,Jalan Kolam Air,821
140/02/20,140,SEGAMAT,02,JEMENTAH,20,Sungai Kapeh,999
140/02/21,140,SEGAMAT,02,JEMENTAH,21,Pasar,741
140/02/22,140,SEGAMAT,02,JEMENTAH,22,Bandar,819
140/02/23,140,SEGAMAT,02,JEMENTAH,23,Jalan Gemereh,1360
140/02/24,140,SEGAMAT,02,JEMENTAH,24,Genuang,294
140/02/25,140,SEGAMAT,02,JEMENTAH,25,Genuang Selatan,2169
140/02/26,140,SEGAMAT,02,JEMENTAH,26,Kampong Abdullah Utara,3517
141/03/01,141,SEKIJANG,03,PEMANIS,01,Pemanis 1,2410
141/03/02,141,SEKIJANG,03,PEMANIS,02,Pemanis 2,1995
141/03/03,141,SEKIJANG,03,PEMANIS,03,Bumbun,954
141/03/04,141,SEKIJANG,03,PEMANIS,04,Sulir,922
141/03/05,141,SEKIJANG,03,PEMANIS,05,Pekan Jabi,2762
141/03/06,141,SEKIJANG,03,PEMANIS,06,Tahang Rimau,1577
141/03/07,141,SEKIJANG,03,PEMANIS,07,Jalan Buloh Kasap,705
141/03/08,141,SEKIJANG,03,PEMANIS,08,Kampong Mengkudu,671
141/03/09,141,SEKIJANG,03,PEMANIS,09,Kampong Tengah,1510
141/03/10,141,SEKIJANG,03,PEMANIS,10,FELDA Medoi,1579
141/03/11,141,SEKIJANG,03,PEMANIS,11,Kampong Jawa,3553
141/03/12,141,SEKIJANG,03,PEMANIS,12,Gubah,1492
141/03/13,141,SEKIJANG,03,PEMANIS,13,Kampong Abdullah Selatan,676
141/04/01,141,SEKIJANG,04,KEMELAH,01,Segamat Baru,4833
141/04/02,141,SEKIJANG,04,KEMELAH,02,Ladang Segamat,510
141/04/03,141,SEKIJANG,04,KEMELAH,03,FELDA Kemelah,1831
141/04/04,141,SEKIJANG,04,KEMELAH,04,Redong,3221
141/04/05,141,SEKIJANG,04,KEMELAH,05,Sekijang,361
141/04/06,141,SEKIJANG,04,KEMELAH,06,Chuan Moh San,418
141/04/07,141,SEKIJANG,04,KEMELAH,07,Kampong Melayu Raya,886
141/04/08,141,SEKIJANG,04,KEMELAH,08,Bukit Siput,413
141/04/09,141,SEKIJANG,04,KEMELAH,09,Pekan Bukit Siput Utara,2961
141/04/10,141,SEKIJANG,04,KEMELAH,10,Paya Pulai,1793
141/04/11,141,SEKIJANG,04,KEMELAH,11,Pogoh,1197
141/04/12,141,SEKIJANG,04,KEMELAH,12,Ladang Labis Bahru,202
141/04/13,141,SEKIJANG,04,KEMELAH,13,Pekan Bukit Siput Selatan,2464
142/05/01,142,LABIS,05,TENANG,01,Kampong Redong,724
142/05/02,142,LABIS,05,TENANG,02,Pekan Ayer Panas,1042
142/05/03,142,LABIS,05,TENANG,03,Ladang Labis Utara,467
142/05/04,142,LABIS,05,TENANG,04,Bandar Labis Timor,1720
142/05/05,142,LABIS,05,TENANG,05,Bandar Labis Tengah,2131
142/05/06,142,LABIS,05,TENANG,06,Labis,2907
142/05/07,142,LABIS,05,TENANG,07,FELDA Tenang,1732
142/05/08,142,LABIS,05,TENANG,08,Sawah Bahru,384
142/05/09,142,LABIS,05,TENANG,09,Tenang Station,2099
142/05/10,142,LABIS,05,TENANG,10,Ladang Bukit Dato,874
142/05/11,142,LABIS,05,TENANG,11,Chemplak Barat,2339
142/05/12,142,LABIS,05,TENANG,12,Chemplak,1654
142/06/01,142,LABIS,06,BEKOK,01,Bandar Labis Selatan,1832
142/06/02,142,LABIS,06,BEKOK,02,Bandar Labis Barat,1179
142/06/03,142,LABIS,06,BEKOK,03,Sungai Karas,1007
142/06/04,142,LABIS,06,BEKOK,04,Kampong Panchajaya,507
142/06/05,142,LABIS,06,BEKOK,05,Kampong Kudong,400
142/06/06,142,LABIS,06,BEKOK,06,Ladang Kempas,88
142/06/07,142,LABIS,06,BEKOK,07,Kampong Bahru Bekok Barat,965
142/06/08,142,LABIS,06,BEKOK,08,Kampong Bahru Bekok Tengah,618
142/06/09,142,LABIS,06,BEKOK,09,Kampong Bahru Bekok Timor,1298
142/06/10,142,LABIS,06,BEKOK,10,Bandar Bekok,749
142/06/11,142,LABIS,06,BEKOK,11,Ladang Getah Eldred Bekok,202
142/06/12,142,LABIS,06,BEKOK,12,Johor Labis 'A',411
142/06/13,142,LABIS,06,BEKOK,13,Chaah Barat,509
142/06/14,142,LABIS,06,BEKOK,14,Bandar Chaah Utara,1567
142/06/15,142,LABIS,06,BEKOK,15,Bandar Chaah Tengah,1280
142/06/16,142,LABIS,06,BEKOK,16,Bandar Chaah Selatan,669
142/06/17,142,LABIS,06,BEKOK,17,Kampong Jawa Chaah,3707
142/06/18,142,LABIS,06,BEKOK,18,Chaah Timor,163
142/06/19,142,LABIS,06,BEKOK,19,Chan Wing,328
142/06/20,142,LABIS,06,BEKOK,20,Ladang Gerchang,479
142/06/21,142,LABIS,06,BEKOK,21,Desa Temu Jodoh,1092
142/06/22,142,LABIS,06,BEKOK,22,Perling,445
143/07/01,143,PAGOH,07,BUKIT KEPONG,01,Bandar Bukit Kepong,496
143/07/02,143,PAGOH,07,BUKIT KEPONG,02,FELCRA Paya Kepar,1373
143/07/03,143,PAGOH,07,BUKIT KEPONG,03,Ma'okil,3022
143/07/04,143,PAGOH,07,BUKIT KEPONG,04,Bukit Kepong,1297
143/07/05,143,PAGOH,07,BUKIT KEPONG,05,Lenga Utara,444
143/07/06,143,PAGOH,07,BUKIT KEPONG,06,Lenga Selatan,853
143/07/07,143,PAGOH,07,BUKIT KEPONG,07,Kampong Bahru,1096
143/07/08,143,PAGOH,07,BUKIT KEPONG,08,Lenga,932
143/07/09,143,PAGOH,07,BUKIT KEPONG,09,Kampong Gombang,348
143/07/10,143,PAGOH,07,BUKIT KEPONG,10,Liang Batu,650
143/07/11,143,PAGOH,07,BUKIT KEPONG,11,Lenga Road,914
143/07/12,143,PAGOH,07,BUKIT KEPONG,12,Pagoh,1094
143/07/13,143,PAGOH,07,BUKIT KEPONG,13,Bandar Pagoh Utara,1058
143/07/14,143,PAGOH,07,BUKIT KEPONG,14,Bandar Pagoh Selatan,1142
143/07/15,143,PAGOH,07,BUKIT KEPONG,15,Paya Redan,1076
143/08/01,143,PAGOH,08,BUKIT PASIR,01,Samasih,799
143/08/02,143,PAGOH,08,BUKIT PASIR,02,Kampong Raja,1327
143/08/03,143,PAGOH,08,BUKIT PASIR,03,Panchor,854
143/08/04,143,PAGOH,08,BUKIT PASIR,04,Bandar Panchor,907
143/08/05,143,PAGOH,08,BUKIT PASIR,05,Kampong Jawa,1078
143/08/06,143,PAGOH,08,BUKIT PASIR,06,Jorak,1197
143/08/07,143,PAGOH,08,BUKIT PASIR,07,Tanjong Selabu,268
143/08/08,143,PAGOH,08,BUKIT PASIR,08,Pergam,246
143/08/09,143,PAGOH,08,BUKIT PASIR,09,Temiang,2670
143/08/10,143,PAGOH,08,BUKIT PASIR,10,Sungai Terap,1088
143/08/11,143,PAGOH,08,BUKIT PASIR,11,Sungai Raya,2034
143/08/12,143,PAGOH,08,BUKIT PASIR,12,Kampong Tengah,358
143/08/13,143,PAGOH,08,BUKIT PASIR,13,Permatang Pasir,699
143/08/14,143,PAGOH,08,BUKIT PASIR,14,Pekan Bukit Pasir Barat,1235
143/08/15,143,PAGOH,08,BUKIT PASIR,15,Pekan Bukit Pasir Utara,1525
143/08/16,143,PAGOH,08,BUKIT PASIR,16,Pekan Bukit Pasir Selatan,1051
143/08/17,143,PAGOH,08,BUKIT PASIR,17,Bukit Pasir,704
143/08/18,143,PAGOH,08,BUKIT PASIR,18,Ladang Craigielea,341
143/08/19,143,PAGOH,08,BUKIT PASIR,19,Panjang Sari,1161
143/08/20,143,PAGOH,08,BUKIT PASIR,20,Bukit Treh,1050
144/09/01,144,LEDANG,09,GAMBIR,01,Kampong Teratai,876
144/09/02,144,LEDANG,09,GAMBIR,02,Sri Ledang,1195
144/09/03,144,LEDANG,09,GAMBIR,03,FELDA Sri Jaya,1487
144/09/04,144,LEDANG,09,GAMBIR,04,Durian Chondong,565
144/09/05,144,LEDANG,09,GAMBIR,05,Kundang Ulu,1551
144/09/06,144,LEDANG,09,GAMBIR,06,Ladang Serampang,274
144/09/07,144,LEDANG,09,GAMBIR,07,Parit Raja,1658
144/09/08,144,LEDANG,09,GAMBIR,08,Bandar Grisek Timor,669
144/09/09,144,LEDANG,09,GAMBIR,09,Grisek,1324
144/09/10,144,LEDANG,09,GAMBIR,10,Kampong Kundang Ulu,869
144/09/11,144,LEDANG,09,GAMBIR,11,Ladang Nordanal,179
144/09/12,144,LEDANG,09,GAMBIR,12,Kampong Babok,1359
144/09/13,144,LEDANG,09,GAMBIR,13,Sengkang,1307
144/09/14,144,LEDANG,09,GAMBIR,14,Sawah Ring,1080
144/09/15,144,LEDANG,09,GAMBIR,15,Bukit Gambir,1994
144/09/16,144,LEDANG,09,GAMBIR,16,Parit Kassan,2045
144/09/17,144,LEDANG,09,GAMBIR,17,Simpang Lima,1090
144/09/18,144,LEDANG,09,GAMBIR,18,Parit Bilah,716
144/09/19,144,LEDANG,09,GAMBIR,19,Pekan Bukit Gambir Barat,1414
144/09/20,144,LEDANG,09,GAMBIR,20,Pekan Bukit Gambir Timor,1730
144/09/21,144,LEDANG,09,GAMBIR,21,Pekan Bukit Gambir Utara,1104
144/10/01,144,LEDANG,10,TANGKAK,01,Kebun Bahru,908
144/10/02,144,LEDANG,10,TANGKAK,02,Ladang Sagil,1124
144/10/03,144,LEDANG,10,TANGKAK,03,Bandar Sagil Luar,2427
144/10/04,144,LEDANG,10,TANGKAK,04,Sagil,2081
144/10/05,144,LEDANG,10,TANGKAK,05,Asahan Relau,505
144/10/06,144,LEDANG,10,TANGKAK,06,Kampong Bahru Bekoh,1266
144/10/07,144,LEDANG,10,TANGKAK,07,Payamas,1820
144/10/08,144,LEDANG,10,TANGKAK,08,Jalan Sialang,2543
144/10/09,144,LEDANG,10,TANGKAK,09,Bandar Tangkak Utara,1913
144/10/10,144,LEDANG,10,TANGKAK,10,Bandar Tangkak Timor,2212
144/10/11,144,LEDANG,10,TANGKAK,11,Bandar Tangkak Selatan,2189
144/10/12,144,LEDANG,10,TANGKAK,12,Bandar Tangkak Barat,2108
144/10/13,144,LEDANG,10,TANGKAK,13,Pengkalan Besar,972
144/10/14,144,LEDANG,10,TANGKAK,14,Kampong Solok,1450
144/10/15,144,LEDANG,10,TANGKAK,15,Bukit Banjar,537
144/10/16,144,LEDANG,10,TANGKAK,16,Bandar Tangkak,2185
144/10/17,144,LEDANG,10,TANGKAK,17,Taman Tangkak Jaya,3904
144/11/01,144,LEDANG,11,SEROM,01,Kampong Sri Jaya,226
144/11/02,144,LEDANG,11,SEROM,02,Parit Zing,1278
144/11/03,144,LEDANG,11,SEROM,03,Blemang,772
144/11/04,144,LEDANG,11,SEROM,04,Paya Kepong,317
144/11/05,144,LEDANG,11,SEROM,05,Telok Rimba,1097
144/11/06,144,LEDANG,11,SEROM,06,Pekan Bukit Kangkar,1899
144/11/07,144,LEDANG,11,SEROM,07,Bukit Kangkar,592
144/11/08,144,LEDANG,11,SEROM,08,Serom Darat,1444
144/11/09,144,LEDANG,11,SEROM,09,Serom Lima,599
144/11/10,144,LEDANG,11,SEROM,10,Serom Lapan,1141
144/11/11,144,LEDANG,11,SEROM,11,Serom Baroh,1840
144/11/12,144,LEDANG,11,SEROM,12,Bandar Serom,832
144/11/13,144,LEDANG,11,SEROM,13,Sungai Mati,1304
144/11/14,144,LEDANG,11,SEROM,14,Kesang Tasek,972
144/11/15,144,LEDANG,11,SEROM,15,Bandar Sungai Mati,1168
144/11/16,144,LEDANG,11,SEROM,16,Rawang,1623
144/11/17,144,LEDANG,11,SEROM,17,Kampong Pantai Layang,757
144/11/18,144,LEDANG,11,SEROM,18,Parit Bunga,1514
144/11/19,144,LEDANG,11,SEROM,19,Kesang,1520
144/11/20,144,LEDANG,11,SEROM,20,Parit Pajar,1503
144/11/21,144,LEDANG,11,SEROM,21,Tanjong Gading,903
144/11/22,144,LEDANG,11,SEROM,22,Tanjong Agas Utara,1518
144/11/23,144,LEDANG,11,SEROM,23,Tanjong Agas Selatan,2584
145/12/01,145,BAKRI,12,BENTAYAN,01,Jalan Ismail,1371
145/12/02,145,BAKRI,12,BENTAYAN,02,Parit Beting,4418
145/12/03,145,BAKRI,12,BENTAYAN,03,Sabak Awor,1585
145/12/04,145,BAKRI,12,BENTAYAN,04,Parit Tiram,2540
145/12/05,145,BAKRI,12,BENTAYAN,05,Bentayan,1595
145/12/06,145,BAKRI,12,BENTAYAN,06,Pasar,866
145/12/07,145,BAKRI,12,BENTAYAN,07,Bandar Timor,1370
145/12/08,145,BAKRI,12,BENTAYAN,08,Jalan Daud Timor,3654
145/12/09,145,BAKRI,12,BENTAYAN,09,Jalan Daud Barat,552
145/12/10,145,BAKRI,12,BENTAYAN,10,Taman Orkid,2329
145/12/11,145,BAKRI,12,BENTAYAN,11,Sungai Abong Tengah,2239
145/12/12,145,BAKRI,12,BENTAYAN,12,Sungai Abong Baru,2452
145/12/13,145,BAKRI,12,BENTAYAN,13,Bandar Barat,2085
145/13/01,145,BAKRI,13,SIMPANG JERAM,01,Jalan Sakeh,5295
145/13/02,145,BAKRI,13,SIMPANG JERAM,02,Temenggong Ahmad Dalam,3000
145/13/03,145,BAKRI,13,SIMPANG JERAM,03,Sungai Abong,1628
145/13/04,145,BAKRI,13,SIMPANG JERAM,04,Jalan Haji Abdullah,1910
145/13/05,145,BAKRI,13,SIMPANG JERAM,05,Haji Abdullah Selatan,1256
145/13/06,145,BAKRI,13,SIMPANG JERAM,06,Jeram Tengah,1128
145/13/07,145,BAKRI,13,SIMPANG JERAM,07,Bukit Batu,1323
145/13/08,145,BAKRI,13,SIMPANG JERAM,08,Kampong Ulu,1862
145/13/09,145,BAKRI,13,SIMPANG JERAM,09,Simpang Jeram,3840
145/13/10,145,BAKRI,13,SIMPANG JERAM,10,Sri Tanjong,817
145/13/11,145,BAKRI,13,SIMPANG JERAM,11,Kampong Sungai Abong,3324
145/14/01,145,BAKRI,14,BUKIT NANING,01,Pekan Bukit Bakri Timor,2609
145/14/02,145,BAKRI,14,BUKIT NANING,02,Pekan Bukit Bakri Barat,4010
145/14/03,145,BAKRI,14,BUKIT NANING,03,Bakri,188
145/14/04,145,BAKRI,14,BUKIT NANING,04,Parit Zain,2830
145/14/05,145,BAKRI,14,BUKIT NANING,05,Ayer Manis,228
145/14/06,145,BAKRI,14,BUKIT NANING,06,Bukit Naning,1950
145/14/07,145,BAKRI,14,BUKIT NANING,07,Ayer Hitam,2511
145/14/08,145,BAKRI,14,BUKIT NANING,08,Kampong Parit Tengah,1516
145/14/09,145,BAKRI,14,BUKIT NANING,09,Parit No 5,582
145/14/10,145,BAKRI,14,BUKIT NANING,10,Parit Shafiee,424
146/15/01,146,MUAR,15,MAHARANI,01,Maharani,2629
146/15/02,146,MUAR,15,MAHARANI,02,Tanjong,2378
146/15/03,146,MUAR,15,MAHARANI,03,Tanjong Selatan,1253
146/15/04,146,MUAR,15,MAHARANI,04,Jalan Khalidi,1146
146/15/05,146,MUAR,15,MAHARANI,05,Temenggong Ahmad Selatan,2975
146/15/06,146,MUAR,15,MAHARANI,06,Parit Prupok Timor,1122
146/15/07,146,MUAR,15,MAHARANI,07,Parit Prupok Barat,2568
146/15/08,146,MUAR,15,MAHARANI,08,Parit Keroma,1544
146/15/09,146,MUAR,15,MAHARANI,09,Parit Raja,1546
146/15/10,146,MUAR,15,MAHARANI,10,Parit Bakar Darat,1463
146/15/11,146,MUAR,15,MAHARANI,11,Parit Bakar,1512
146/15/12,146,MUAR,15,MAHARANI,12,Parit Unas,2336
146/15/13,146,MUAR,15,MAHARANI,13,Parit Pinang Seribu,1400
146/15/14,146,MUAR,15,MAHARANI,14,Parit Samsu,1154
146/16/01,146,MUAR,16,SUNGAI BALANG,01,Parit No 3,645
146/16/02,146,MUAR,16,SUNGAI BALANG,02,Parit Kassim,1649
146/16/03,146,MUAR,16,SUNGAI BALANG,03,Bukit Mor,1110
146/16/04,146,MUAR,16,SUNGAI BALANG,04,Parit Nawee,795
146/16/05,146,MUAR,16,SUNGAI BALANG,05,Bandar Parit Jawa Utara,2257
146/16/06,146,MUAR,16,SUNGAI BALANG,06,Bandar Parit Jawa Selatan,563
146/16/07,146,MUAR,16,SUNGAI BALANG,07,Parit Jawa,1151
146/16/08,146,MUAR,16,SUNGAI BALANG,08,Parit Tengah,817
146/16/09,146,MUAR,16,SUNGAI BALANG,09,Parit Jamil Darat,1378
146/16/10,146,MUAR,16,SUNGAI BALANG,10,Parit Pechah,1103
146/16/11,146,MUAR,16,SUNGAI BALANG,11,Sri Menanti,1085
146/16/12,146,MUAR,16,SUNGAI BALANG,12,Sungai Sudah,1448
146/16/13,146,MUAR,16,SUNGAI BALANG,13,Sungai Balang,1396
146/16/14,146,MUAR,16,SUNGAI BALANG,14,Sungai Balang Besar,1344
146/16/15,146,MUAR,16,SUNGAI BALANG,15,Sungai Balang Darat,332
146/16/16,146,MUAR,16,SUNGAI BALANG,16,Sarang Buaya Darat,902
146/16/17,146,MUAR,16,SUNGAI BALANG,17,Parit Yusof,1883
146/16/18,146,MUAR,16,SUNGAI BALANG,18,Sarang Buaya laut,866
146/16/19,146,MUAR,16,SUNGAI BALANG,19,Kampong Parit Bulat,333
147/17/01,147,PARIT SULONG,17,SEMERAH,01,Parit Nibong Darat,1542
147/17/02,147,PARIT SULONG,17,SEMERAH,02,Batu Puteh,498
147/17/03,147,PARIT SULONG,17,SEMERAH,03,Separap,1542
147/17/04,147,PARIT SULONG,17,SEMERAH,04,Kampong Batu Puteh,881
147/17/05,147,PARIT SULONG,17,SEMERAH,05,Semerah,1202
147/17/06,147,PARIT SULONG,17,SEMERAH,06,Bandar Semerah,735
147/17/07,147,PARIT SULONG,17,SEMERAH,07,Lubok,1376
147/17/08,147,PARIT SULONG,17,SEMERAH,08,Parit Kuda,1007
147/17/09,147,PARIT SULONG,17,SEMERAH,09,Parit Besar,1277
147/17/10,147,PARIT SULONG,17,SEMERAH,10,Gambut,855
147/17/11,147,PARIT SULONG,17,SEMERAH,11,Bagan,1728
147/17/12,147,PARIT SULONG,17,SEMERAH,12,Kampong Bintang,2025
147/17/13,147,PARIT SULONG,17,SEMERAH,13,Mampan,726
147/17/14,147,PARIT SULONG,17,SEMERAH,14,Simpang Lima,1189
147/17/15,147,PARIT SULONG,17,SEMERAH,15,Sungai Kajang,825
147/17/16,147,PARIT SULONG,17,SEMERAH,16,Peserai,3560
147/17/17,147,PARIT SULONG,17,SEMERAH,17,Shahbandar,1673
147/17/18,147,PARIT SULONG,17,SEMERAH,18,Jalan Jenang,1622
147/17/19,147,PARIT SULONG,17,SEMERAH,19,Pasar,1039
147/17/20,147,PARIT SULONG,17,SEMERAH,20,Jalan Engan,261
147/17/21,147,PARIT SULONG,17,SEMERAH,21,Panchoran Ayer,1035
147/17/22,147,PARIT SULONG,17,SEMERAH,22,Kampong Pantai Barat,1762
147/17/23,147,PARIT SULONG,17,SEMERAH,23,Kampong Pantai Timor,1866
147/17/24,147,PARIT SULONG,17,SEMERAH,24,Kampong Pantai,206
147/17/25,147,PARIT SULONG,17,SEMERAH,25,Parit Maimon,2781
147/17/26,147,PARIT SULONG,17,SEMERAH,26,Parit Puasa,564
147/18/01,147,PARIT SULONG,18,SRI MEDAN,01,Parit Gantong,2148
147/18/02,147,PARIT SULONG,18,SRI MEDAN,02,Parit Jayos,1601
147/18/03,147,PARIT SULONG,18,SRI MEDAN,03,Parit Dayong,1354
147/18/04,147,PARIT SULONG,18,SRI MEDAN,04,Kampong Sri Pasir,2311
147/18/05,147,PARIT SULONG,18,SRI MEDAN,05,Sri Medan Barat,1148
147/18/06,147,PARIT SULONG,18,SRI MEDAN,06,Parit Warijo,754
147/18/07,147,PARIT SULONG,18,SRI MEDAN,07,Parit Karjan,778
147/18/08,147,PARIT SULONG,18,SRI MEDAN,08,Parit Sulong,1317
147/18/09,147,PARIT SULONG,18,SRI MEDAN,09,Bandar Parit Sulong,1775
147/18/10,147,PARIT SULONG,18,SRI MEDAN,10,Sentang Batu,1375
147/18/11,147,PARIT SULONG,18,SRI MEDAN,11,Parit Othman,1832
147/18/12,147,PARIT SULONG,18,SRI MEDAN,12,Parit Haji Siraj,992
147/18/13,147,PARIT SULONG,18,SRI MEDAN,13,Parit Betong,463
147/18/14,147,PARIT SULONG,18,SRI MEDAN,14,Parit Abdul Rahman,1374
147/18/15,147,PARIT SULONG,18,SRI MEDAN,15,Bandar Sri Medan,1456
147/18/16,147,PARIT SULONG,18,SRI MEDAN,16,Sri Medan Timor,1559
147/18/17,147,PARIT SULONG,18,SRI MEDAN,17,Air Putih,837
148/19/01,148,AYER HITAM,19,YONG PENG,01,Sri Sepakat,374
148/19/02,148,AYER HITAM,19,YONG PENG,02,Lam Lee,745
148/19/03,148,AYER HITAM,19,YONG PENG,03,Ladang Chaah,568
148/19/04,148,AYER HITAM,19,YONG PENG,04,Ladang Yong Peng Bhg 'B',821
148/19/05,148,AYER HITAM,19,YONG PENG,05,Kangkar Bahru,2493
148/19/06,148,AYER HITAM,19,YONG PENG,06,Yong Peng Utara,5721
148/19/07,148,AYER HITAM,19,YONG PENG,07,Bandar Yong Peng Utara,1918
148/19/08,148,AYER HITAM,19,YONG PENG,08,Bandar Yong Peng Tengah,1284
148/19/09,148,AYER HITAM,19,YONG PENG,09,Bandar Yong Peng Selatan,1168
148/19/10,148,AYER HITAM,19,YONG PENG,10,Yong Peng Selatan,3354
148/19/11,148,AYER HITAM,19,YONG PENG,11,Ladang Yong Peng,925
148/19/12,148,AYER HITAM,19,YONG PENG,12,Kampong Manong,1576
148/19/13,148,AYER HITAM,19,YONG PENG,13,Taman Jelita,1788
148/20/01,148,AYER HITAM,20,SEMARANG,01,Parit Haji Yusof,1413
